country_region_code,country_region,region,date,tipo,value
AR,Argentina,Buenos Aires,2020-04-10,transit_stations,-86
AR,Argentina,Buenos Aires,2020-04-11,transit_stations,-74
AR,Argentina,Buenos Aires,2020-04-12,transit_stations,-77
AR,Argentina,Buenos Aires,2020-04-13,transit_stations,-77
AR,Argentina,Buenos Aires,2020-04-14,transit_stations,-74
AR,Argentina,Buenos Aires,2020-04-15,transit_stations,-74
AR,Argentina,Buenos Aires,2020-04-16,transit_stations,-72
AR,Argentina,Buenos Aires,2020-04-17,transit_stations,-71
AR,Argentina,Buenos Aires,2020-04-18,transit_stations,-71
AR,Argentina,Buenos Aires,2020-04-19,transit_stations,-75
AR,Argentina,Buenos Aires,2020-04-20,transit_stations,-72
AR,Argentina,Buenos Aires,2020-04-21,transit_stations,-72
AR,Argentina,Buenos Aires,2020-04-22,transit_stations,-72
AR,Argentina,Buenos Aires,2020-04-23,transit_stations,-72
AR,Argentina,Buenos Aires,2020-04-24,transit_stations,-72
AR,Argentina,Buenos Aires,2020-04-25,transit_stations,-73
AR,Argentina,Buenos Aires,2020-04-26,transit_stations,-74
AR,Argentina,Buenos Aires,2020-04-27,transit_stations,-72
AR,Argentina,Buenos Aires,2020-04-28,transit_stations,-76
AR,Argentina,Buenos Aires,2020-04-29,transit_stations,-67
AR,Argentina,Buenos Aires,2020-04-30,transit_stations,-67
AR,Argentina,Buenos Aires,2020-05-01,transit_stations,-84
AR,Argentina,Buenos Aires,2020-05-02,transit_stations,-67
AR,Argentina,Buenos Aires,2020-05-03,transit_stations,-73
AR,Argentina,Buenos Aires,2020-05-04,transit_stations,-70
AR,Argentina,Buenos Aires,2020-05-05,transit_stations,-68
AR,Argentina,Buenos Aires,2020-05-06,transit_stations,-67
AR,Argentina,Buenos Aires,2020-05-07,transit_stations,-67
AR,Argentina,Buenos Aires,2020-05-08,transit_stations,-65
AR,Argentina,Buenos Aires,2020-05-09,transit_stations,-64
AR,Argentina,Buenos Aires,2020-05-10,transit_stations,-69
AR,Argentina,Buenos Aires,2020-05-11,transit_stations,-66
AR,Argentina,Buenos Aires,2020-05-12,transit_stations,-65
AR,Argentina,Buenos Aires,2020-05-13,transit_stations,-65
AR,Argentina,Buenos Aires,2020-05-14,transit_stations,-66
AR,Argentina,Buenos Aires,2020-05-15,transit_stations,-64
AR,Argentina,Buenos Aires,2020-05-16,transit_stations,-60
AR,Argentina,Buenos Aires,2020-05-17,transit_stations,-65
AR,Argentina,Buenos Aires,2020-05-18,transit_stations,-65
AR,Argentina,Buenos Aires,2020-05-19,transit_stations,-65
AR,Argentina,Buenos Aires,2020-05-20,transit_stations,-66
AR,Argentina,Buenos Aires,2020-05-21,transit_stations,-69
AR,Argentina,Buenos Aires,2020-05-22,transit_stations,-66
AR,Argentina,Buenos Aires,2020-05-23,transit_stations,-60
AR,Argentina,Buenos Aires,2020-05-24,transit_stations,-68
AR,Argentina,Buenos Aires,2020-05-25,transit_stations,-83
AR,Argentina,Buenos Aires,2020-05-26,transit_stations,-66
AR,Argentina,Buenos Aires,2020-05-27,transit_stations,-66
AR,Argentina,Buenos Aires,2020-05-28,transit_stations,-66
AR,Argentina,Buenos Aires,2020-05-29,transit_stations,-65
AR,Argentina,Buenos Aires,2020-05-30,transit_stations,-65
AR,Argentina,Buenos Aires,2020-05-31,transit_stations,-69
AR,Argentina,Buenos Aires,2020-06-01,transit_stations,-67
AR,Argentina,Buenos Aires,2020-06-02,transit_stations,-67
AR,Argentina,Buenos Aires,2020-06-03,transit_stations,-67
AR,Argentina,Buenos Aires,2020-06-04,transit_stations,-67
AR,Argentina,Buenos Aires,2020-06-05,transit_stations,-66
AR,Argentina,Buenos Aires,2020-06-06,transit_stations,-64
AR,Argentina,Buenos Aires,2020-06-07,transit_stations,-68
AR,Argentina,Buenos Aires,2020-06-08,transit_stations,-66
AR,Argentina,Buenos Aires,2020-06-09,transit_stations,-65
AR,Argentina,Buenos Aires,2020-06-10,transit_stations,-64
AR,Argentina,Buenos Aires,2020-06-11,transit_stations,-64
AR,Argentina,Buenos Aires,2020-06-12,transit_stations,-63
AR,Argentina,Buenos Aires,2020-06-13,transit_stations,-61
AR,Argentina,Buenos Aires,2020-06-14,transit_stations,-66
AR,Argentina,Buenos Aires,2020-06-15,transit_stations,-80
AR,Argentina,Buenos Aires,2020-06-16,transit_stations,-63
AR,Argentina,Buenos Aires,2020-06-17,transit_stations,-65
AR,Argentina,Buenos Aires,2020-06-18,transit_stations,-65
AR,Argentina,Buenos Aires,2020-06-19,transit_stations,-65
AR,Argentina,Buenos Aires,2020-06-20,transit_stations,-60
AR,Argentina,Buenos Aires,2020-06-21,transit_stations,-66
AR,Argentina,Buenos Aires,2020-06-22,transit_stations,-69
AR,Argentina,Buenos Aires,2020-06-23,transit_stations,-69
AR,Argentina,Buenos Aires,2020-06-24,transit_stations,-67
AR,Argentina,Buenos Aires,2020-06-25,transit_stations,-66
AR,Argentina,Buenos Aires,2020-06-26,transit_stations,-65
AR,Argentina,Buenos Aires,2020-06-27,transit_stations,-59
AR,Argentina,Buenos Aires,2020-06-28,transit_stations,-66
AR,Argentina,Buenos Aires,2020-06-29,transit_stations,-66
AR,Argentina,Buenos Aires,2020-06-30,transit_stations,-69
AR,Argentina,Buenos Aires,2020-07-01,transit_stations,-74
AR,Argentina,Buenos Aires,2020-07-02,transit_stations,-73
AR,Argentina,Buenos Aires,2020-07-03,transit_stations,-70
AR,Argentina,Buenos Aires,2020-07-04,transit_stations,-66
AR,Argentina,Buenos Aires,2020-07-05,transit_stations,-67
AR,Argentina,Buenos Aires,2020-07-06,transit_stations,-70
AR,Argentina,Buenos Aires,2020-07-07,transit_stations,-69
AR,Argentina,Buenos Aires,2020-07-08,transit_stations,-67
AR,Argentina,Buenos Aires,2020-07-09,transit_stations,-80
AR,Argentina,Buenos Aires,2020-07-10,transit_stations,-79
AR,Argentina,Buenos Aires,2020-07-11,transit_stations,-65
AR,Argentina,Buenos Aires,2020-07-12,transit_stations,-69
AR,Argentina,Buenos Aires,2020-07-13,transit_stations,-69
AR,Argentina,Buenos Aires,2020-07-14,transit_stations,-69
AR,Argentina,Buenos Aires,2020-07-15,transit_stations,-68
AR,Argentina,Buenos Aires,2020-07-16,transit_stations,-70
AR,Argentina,Buenos Aires,2020-07-17,transit_stations,-67
AR,Argentina,Buenos Aires,2020-07-18,transit_stations,-65
AR,Argentina,Buenos Aires,2020-07-19,transit_stations,-63
AR,Argentina,Buenos Aires,2020-07-20,transit_stations,-66
AR,Argentina,Buenos Aires,2020-07-21,transit_stations,-68
AR,Argentina,Buenos Aires,2020-07-22,transit_stations,-68
AR,Argentina,Buenos Aires,2020-07-23,transit_stations,-71
AR,Argentina,Buenos Aires,2020-07-24,transit_stations,-66
AR,Argentina,Buenos Aires,2020-07-25,transit_stations,-59
AR,Argentina,Buenos Aires,2020-07-26,transit_stations,-62
AR,Argentina,Buenos Aires,2020-07-27,transit_stations,-67
AR,Argentina,Buenos Aires,2020-07-28,transit_stations,-66
AR,Argentina,Buenos Aires,2020-07-29,transit_stations,-65
AR,Argentina,Buenos Aires,2020-07-30,transit_stations,-65
AR,Argentina,Buenos Aires,2020-07-31,transit_stations,-64
AR,Argentina,Buenos Aires,2020-08-01,transit_stations,-55
AR,Argentina,Buenos Aires,2020-08-02,transit_stations,-62
AR,Argentina,Buenos Aires,2020-08-03,transit_stations,-64
AR,Argentina,Buenos Aires,2020-08-04,transit_stations,-62
AR,Argentina,Buenos Aires,2020-08-05,transit_stations,-63
AR,Argentina,Buenos Aires,2020-08-06,transit_stations,-66
AR,Argentina,Buenos Aires,2020-08-07,transit_stations,-66
AR,Argentina,Buenos Aires,2020-08-08,transit_stations,-57
AR,Argentina,Buenos Aires,2020-08-09,transit_stations,-66
AR,Argentina,Buenos Aires,2020-08-10,transit_stations,-64
AR,Argentina,Buenos Aires,2020-08-11,transit_stations,-63
AR,Argentina,Buenos Aires,2020-08-12,transit_stations,-63
AR,Argentina,Buenos Aires,2020-08-13,transit_stations,-63
AR,Argentina,Buenos Aires,2020-08-14,transit_stations,-61
AR,Argentina,Buenos Aires,2020-08-15,transit_stations,-52
AR,Argentina,Buenos Aires,2020-08-16,transit_stations,-57
AR,Argentina,Buenos Aires,2020-08-17,transit_stations,-75
AR,Argentina,Buenos Aires,2020-08-18,transit_stations,-62
AR,Argentina,Buenos Aires,2020-08-19,transit_stations,-65
AR,Argentina,Buenos Aires,2020-08-20,transit_stations,-64
AR,Argentina,Buenos Aires,2020-08-21,transit_stations,-61
AR,Argentina,Buenos Aires,2020-08-22,transit_stations,-53
AR,Argentina,Buenos Aires,2020-08-23,transit_stations,-58
AR,Argentina,Buenos Aires,2020-08-24,transit_stations,-62
AR,Argentina,Buenos Aires,2020-08-25,transit_stations,-64
AR,Argentina,Buenos Aires,2020-08-26,transit_stations,-66
AR,Argentina,Buenos Aires,2020-08-27,transit_stations,-62
AR,Argentina,Buenos Aires,2020-08-28,transit_stations,-61
AR,Argentina,Buenos Aires,2020-08-29,transit_stations,-58
AR,Argentina,Buenos Aires,2020-08-30,transit_stations,-56
AR,Argentina,Buenos Aires,2020-08-31,transit_stations,-62
AR,Argentina,Buenos Aires,2020-09-01,transit_stations,-63
AR,Argentina,Buenos Aires,2020-09-02,transit_stations,-71
AR,Argentina,Buenos Aires,2020-09-03,transit_stations,-61
AR,Argentina,Buenos Aires,2020-09-04,transit_stations,-57
AR,Argentina,Buenos Aires,2020-09-05,transit_stations,-49
AR,Argentina,Buenos Aires,2020-09-06,transit_stations,-56
AR,Argentina,Buenos Aires,2020-09-07,transit_stations,-60
AR,Argentina,Buenos Aires,2020-09-08,transit_stations,-59
AR,Argentina,Buenos Aires,2020-09-09,transit_stations,-60
AR,Argentina,Buenos Aires,2020-09-10,transit_stations,-59
AR,Argentina,Buenos Aires,2020-09-11,transit_stations,-58
AR,Argentina,Buenos Aires,2020-09-12,transit_stations,-49
AR,Argentina,Buenos Aires,2020-09-13,transit_stations,-52
AR,Argentina,Buenos Aires,2020-09-14,transit_stations,-60
AR,Argentina,Buenos Aires,2020-09-15,transit_stations,-59
AR,Argentina,Buenos Aires,2020-09-16,transit_stations,-59
AR,Argentina,Buenos Aires,2020-09-17,transit_stations,-59
AR,Argentina,Buenos Aires,2020-09-18,transit_stations,-57
AR,Argentina,Buenos Aires,2020-09-19,transit_stations,-48
AR,Argentina,Buenos Aires,2020-09-20,transit_stations,-52
AR,Argentina,Buenos Aires,2020-09-21,transit_stations,-59
AR,Argentina,Buenos Aires,2020-09-22,transit_stations,-59
AR,Argentina,Buenos Aires,2020-09-23,transit_stations,-59
AR,Argentina,Buenos Aires,2020-09-24,transit_stations,-60
AR,Argentina,Buenos Aires,2020-09-25,transit_stations,-61
AR,Argentina,Buenos Aires,2020-09-26,transit_stations,-60
AR,Argentina,Buenos Aires,2020-09-27,transit_stations,-62
AR,Argentina,Buenos Aires,2020-09-28,transit_stations,-60
AR,Argentina,Buenos Aires,2020-09-29,transit_stations,-57
AR,Argentina,Buenos Aires,2020-09-30,transit_stations,-58
AR,Argentina,Buenos Aires,2020-10-01,transit_stations,-60
AR,Argentina,Buenos Aires,2020-10-02,transit_stations,-56
AR,Argentina,Buenos Aires,2020-10-03,transit_stations,-50
AR,Argentina,Buenos Aires,2020-10-04,transit_stations,-59
AR,Argentina,Buenos Aires,2020-10-05,transit_stations,-57
AR,Argentina,Buenos Aires,2020-10-06,transit_stations,-55
AR,Argentina,Buenos Aires,2020-10-07,transit_stations,-54
AR,Argentina,Buenos Aires,2020-10-08,transit_stations,-55
AR,Argentina,Buenos Aires,2020-10-09,transit_stations,-52
AR,Argentina,Buenos Aires,2020-10-10,transit_stations,-42
AR,Argentina,Buenos Aires,2020-10-11,transit_stations,-52
AR,Argentina,Buenos Aires,2020-10-12,transit_stations,-69
AR,Argentina,Buenos Aires,2020-10-13,transit_stations,-53
AR,Argentina,Buenos Aires,2020-10-14,transit_stations,-52
AR,Argentina,Buenos Aires,2020-10-15,transit_stations,-54
AR,Argentina,Buenos Aires,2020-10-16,transit_stations,-50
AR,Argentina,Buenos Aires,2020-10-17,transit_stations,-41
AR,Argentina,Buenos Aires,2020-10-18,transit_stations,-43
AR,Argentina,Buenos Aires,2020-10-19,transit_stations,-60
AR,Argentina,Buenos Aires,2020-10-20,transit_stations,-60
AR,Argentina,Buenos Aires,2020-10-21,transit_stations,-57
AR,Argentina,Buenos Aires,2020-10-22,transit_stations,-62
AR,Argentina,Buenos Aires,2020-10-23,transit_stations,-52
AR,Argentina,Buenos Aires,2020-10-24,transit_stations,-41
AR,Argentina,Buenos Aires,2020-10-25,transit_stations,-61
AR,Argentina,Buenos Aires,2020-10-26,transit_stations,-53
AR,Argentina,Buenos Aires,2020-10-27,transit_stations,-52
AR,Argentina,Buenos Aires,2020-10-28,transit_stations,-57
AR,Argentina,Buenos Aires,2020-10-29,transit_stations,-55
AR,Argentina,Buenos Aires,2020-10-30,transit_stations,-51
AR,Argentina,Buenos Aires,2020-10-31,transit_stations,-41
AR,Argentina,Buenos Aires,2020-11-01,transit_stations,-45
AR,Argentina,Buenos Aires,2020-11-02,transit_stations,-55
AR,Argentina,Buenos Aires,2020-11-03,transit_stations,-54
AR,Argentina,Buenos Aires,2020-11-04,transit_stations,-53
AR,Argentina,Buenos Aires,2020-11-05,transit_stations,-53
AR,Argentina,Buenos Aires,2020-11-06,transit_stations,-51
AR,Argentina,Buenos Aires,2020-11-07,transit_stations,-38
AR,Argentina,Buenos Aires,2020-11-08,transit_stations,-43
AR,Argentina,Buenos Aires,2020-11-09,transit_stations,-53
AR,Argentina,Buenos Aires,2020-11-10,transit_stations,-51
AR,Argentina,Buenos Aires,2020-11-11,transit_stations,-52
AR,Argentina,Buenos Aires,2020-11-12,transit_stations,-52
AR,Argentina,Buenos Aires,2020-11-13,transit_stations,-50
AR,Argentina,Buenos Aires,2020-11-14,transit_stations,-41
AR,Argentina,Buenos Aires,2020-11-15,transit_stations,-43
AR,Argentina,Buenos Aires,2020-11-16,transit_stations,-53
AR,Argentina,Buenos Aires,2020-11-17,transit_stations,-49
AR,Argentina,Buenos Aires,2020-11-18,transit_stations,-53
AR,Argentina,Buenos Aires,2020-11-19,transit_stations,-51
AR,Argentina,Buenos Aires,2020-11-20,transit_stations,-49
AR,Argentina,Buenos Aires,2020-11-21,transit_stations,-37
AR,Argentina,Buenos Aires,2020-11-22,transit_stations,-40
AR,Argentina,Buenos Aires,2020-11-23,transit_stations,-70
AR,Argentina,Buenos Aires,2020-11-24,transit_stations,-52
AR,Argentina,Buenos Aires,2020-11-25,transit_stations,-54
AR,Argentina,Buenos Aires,2020-11-26,transit_stations,-49
AR,Argentina,Buenos Aires,2020-11-27,transit_stations,-49
AR,Argentina,Buenos Aires,2020-11-28,transit_stations,-45
AR,Argentina,Buenos Aires,2020-11-29,transit_stations,-44
AR,Argentina,Buenos Aires,2020-11-30,transit_stations,-51
AR,Argentina,Buenos Aires,2020-12-01,transit_stations,-48
AR,Argentina,Buenos Aires,2020-12-02,transit_stations,-51
AR,Argentina,Buenos Aires,2020-12-03,transit_stations,-46
AR,Argentina,Buenos Aires,2020-12-04,transit_stations,-43
AR,Argentina,Buenos Aires,2020-12-05,transit_stations,-28
AR,Argentina,Buenos Aires,2020-12-06,transit_stations,-35
AR,Argentina,Buenos Aires,2020-12-07,transit_stations,-63
AR,Argentina,Buenos Aires,2020-12-08,transit_stations,-67
AR,Argentina,Buenos Aires,2020-12-09,transit_stations,-43
AR,Argentina,Buenos Aires,2020-12-10,transit_stations,-44
AR,Argentina,Buenos Aires,2020-12-11,transit_stations,-43
AR,Argentina,Buenos Aires,2020-12-12,transit_stations,-31
AR,Argentina,Buenos Aires,2020-12-13,transit_stations,-43
AR,Argentina,Buenos Aires,2020-12-14,transit_stations,-44
AR,Argentina,Buenos Aires,2020-12-15,transit_stations,-44
AR,Argentina,Buenos Aires,2020-12-16,transit_stations,-42
AR,Argentina,Buenos Aires,2020-12-17,transit_stations,-42
AR,Argentina,Buenos Aires,2020-12-18,transit_stations,-39
AR,Argentina,Buenos Aires,2020-12-19,transit_stations,-23
AR,Argentina,Buenos Aires,2020-12-20,transit_stations,-30
AR,Argentina,Buenos Aires,2020-12-21,transit_stations,-35
AR,Argentina,Buenos Aires,2020-12-22,transit_stations,-40
AR,Argentina,Buenos Aires,2020-12-23,transit_stations,-35
AR,Argentina,Buenos Aires,2020-12-24,transit_stations,-58
AR,Argentina,Buenos Aires,2020-12-25,transit_stations,-81
AR,Argentina,Buenos Aires,2020-12-26,transit_stations,-47
AR,Argentina,Buenos Aires,2020-12-27,transit_stations,-45
AR,Argentina,Buenos Aires,2020-12-28,transit_stations,-47
AR,Argentina,Buenos Aires,2020-12-29,transit_stations,-44
AR,Argentina,Buenos Aires,2020-12-30,transit_stations,-45
AR,Argentina,Buenos Aires,2020-12-31,transit_stations,-62
PE,Peru,Lima Province,2020-02-15,transit_stations,2
PE,Peru,Lima Province,2020-02-16,transit_stations,1
PE,Peru,Lima Province,2020-02-17,transit_stations,1
PE,Peru,Lima Province,2020-02-18,transit_stations,0
PE,Peru,Lima Province,2020-02-19,transit_stations,-1
PE,Peru,Lima Province,2020-02-20,transit_stations,1
PE,Peru,Lima Province,2020-02-21,transit_stations,0
PE,Peru,Lima Province,2020-02-22,transit_stations,2
PE,Peru,Lima Province,2020-02-23,transit_stations,-3
PE,Peru,Lima Province,2020-02-24,transit_stations,0
PE,Peru,Lima Province,2020-02-25,transit_stations,-2
PE,Peru,Lima Province,2020-02-26,transit_stations,-3
PE,Peru,Lima Province,2020-02-27,transit_stations,1
PE,Peru,Lima Province,2020-02-28,transit_stations,0
PE,Peru,Lima Province,2020-02-29,transit_stations,7
PE,Peru,Lima Province,2020-03-01,transit_stations,3
PE,Peru,Lima Province,2020-03-02,transit_stations,1
PE,Peru,Lima Province,2020-03-03,transit_stations,2
PE,Peru,Lima Province,2020-03-04,transit_stations,2
PE,Peru,Lima Province,2020-03-05,transit_stations,1
PE,Peru,Lima Province,2020-03-06,transit_stations,3
PE,Peru,Lima Province,2020-03-07,transit_stations,6
PE,Peru,Lima Province,2020-03-08,transit_stations,-1
PE,Peru,Lima Province,2020-03-09,transit_stations,1
PE,Peru,Lima Province,2020-03-10,transit_stations,0
PE,Peru,Lima Province,2020-03-11,transit_stations,-2
PE,Peru,Lima Province,2020-03-12,transit_stations,-7
PE,Peru,Lima Province,2020-03-13,transit_stations,-8
PE,Peru,Lima Province,2020-03-14,transit_stations,-10
PE,Peru,Lima Province,2020-03-15,transit_stations,-18
PE,Peru,Lima Province,2020-03-16,transit_stations,-51
PE,Peru,Lima Province,2020-03-17,transit_stations,-77
PE,Peru,Lima Province,2020-03-18,transit_stations,-83
PE,Peru,Lima Province,2020-03-19,transit_stations,-84
PE,Peru,Lima Province,2020-03-20,transit_stations,-85
PE,Peru,Lima Province,2020-03-21,transit_stations,-85
PE,Peru,Lima Province,2020-03-22,transit_stations,-83
PE,Peru,Lima Province,2020-03-23,transit_stations,-85
PE,Peru,Lima Province,2020-03-24,transit_stations,-86
PE,Peru,Lima Province,2020-03-25,transit_stations,-86
PE,Peru,Lima Province,2020-03-26,transit_stations,-85
PE,Peru,Lima Province,2020-03-27,transit_stations,-83
PE,Peru,Lima Province,2020-03-28,transit_stations,-82
PE,Peru,Lima Province,2020-03-29,transit_stations,-82
PE,Peru,Lima Province,2020-03-30,transit_stations,-82
PE,Peru,Lima Province,2020-03-31,transit_stations,-84
PE,Peru,Lima Province,2020-04-01,transit_stations,-84
PE,Peru,Lima Province,2020-04-02,transit_stations,-84
PE,Peru,Lima Province,2020-04-03,transit_stations,-85
PE,Peru,Lima Province,2020-04-04,transit_stations,-86
PE,Peru,Lima Province,2020-04-05,transit_stations,-93
PE,Peru,Lima Province,2020-04-06,transit_stations,-83
PE,Peru,Lima Province,2020-04-07,transit_stations,-86
PE,Peru,Lima Province,2020-04-08,transit_stations,-82
PE,Peru,Lima Province,2020-04-09,transit_stations,-95
PE,Peru,Lima Province,2020-04-10,transit_stations,-96
PE,Peru,Lima Province,2020-04-11,transit_stations,-81
PE,Peru,Lima Province,2020-04-12,transit_stations,-93
PE,Peru,Lima Province,2020-04-13,transit_stations,-80
PE,Peru,Lima Province,2020-04-14,transit_stations,-83
PE,Peru,Lima Province,2020-04-15,transit_stations,-83
PE,Peru,Lima Province,2020-04-16,transit_stations,-83
PE,Peru,Lima Province,2020-04-17,transit_stations,-83
PE,Peru,Lima Province,2020-04-18,transit_stations,-79
PE,Peru,Lima Province,2020-04-19,transit_stations,-94
PE,Peru,Lima Province,2020-04-20,transit_stations,-79
PE,Peru,Lima Province,2020-04-21,transit_stations,-84
PE,Peru,Lima Province,2020-04-22,transit_stations,-82
PE,Peru,Lima Province,2020-04-23,transit_stations,-82
PE,Peru,Lima Province,2020-04-24,transit_stations,-81
PE,Peru,Lima Province,2020-04-25,transit_stations,-78
PE,Peru,Lima Province,2020-04-26,transit_stations,-94
PE,Peru,Lima Province,2020-04-27,transit_stations,-78
PE,Peru,Lima Province,2020-04-28,transit_stations,-80
PE,Peru,Lima Province,2020-04-29,transit_stations,-79
PE,Peru,Lima Province,2020-04-30,transit_stations,-78
PE,Peru,Lima Province,2020-05-01,transit_stations,-85
PE,Peru,Lima Province,2020-05-02,transit_stations,-77
PE,Peru,Lima Province,2020-05-03,transit_stations,-94
PE,Peru,Lima Province,2020-05-04,transit_stations,-75
PE,Peru,Lima Province,2020-05-05,transit_stations,-77
PE,Peru,Lima Province,2020-05-06,transit_stations,-77
PE,Peru,Lima Province,2020-05-07,transit_stations,-75
PE,Peru,Lima Province,2020-05-08,transit_stations,-75
PE,Peru,Lima Province,2020-05-09,transit_stations,-67
PE,Peru,Lima Province,2020-05-10,transit_stations,-93
PE,Peru,Lima Province,2020-05-11,transit_stations,-72
PE,Peru,Lima Province,2020-05-12,transit_stations,-73
PE,Peru,Lima Province,2020-05-13,transit_stations,-73
PE,Peru,Lima Province,2020-05-14,transit_stations,-73
PE,Peru,Lima Province,2020-05-15,transit_stations,-72
PE,Peru,Lima Province,2020-05-16,transit_stations,-67
PE,Peru,Lima Province,2020-05-17,transit_stations,-93
PE,Peru,Lima Province,2020-05-18,transit_stations,-67
PE,Peru,Lima Province,2020-05-19,transit_stations,-70
PE,Peru,Lima Province,2020-05-20,transit_stations,-70
PE,Peru,Lima Province,2020-05-21,transit_stations,-70
PE,Peru,Lima Province,2020-05-22,transit_stations,-69
PE,Peru,Lima Province,2020-05-23,transit_stations,-62
PE,Peru,Lima Province,2020-05-24,transit_stations,-93
PE,Peru,Lima Province,2020-05-25,transit_stations,-60
PE,Peru,Lima Province,2020-05-26,transit_stations,-65
PE,Peru,Lima Province,2020-05-27,transit_stations,-64
PE,Peru,Lima Province,2020-05-28,transit_stations,-65
PE,Peru,Lima Province,2020-05-29,transit_stations,-64
PE,Peru,Lima Province,2020-05-30,transit_stations,-56
PE,Peru,Lima Province,2020-05-31,transit_stations,-93
PE,Peru,Lima Province,2020-06-01,transit_stations,-58
PE,Peru,Lima Province,2020-06-02,transit_stations,-61
PE,Peru,Lima Province,2020-06-03,transit_stations,-61
PE,Peru,Lima Province,2020-06-04,transit_stations,-61
PE,Peru,Lima Province,2020-06-05,transit_stations,-61
PE,Peru,Lima Province,2020-06-06,transit_stations,-53
PE,Peru,Lima Province,2020-06-07,transit_stations,-92
PE,Peru,Lima Province,2020-06-08,transit_stations,-56
PE,Peru,Lima Province,2020-06-09,transit_stations,-60
PE,Peru,Lima Province,2020-06-10,transit_stations,-60
PE,Peru,Lima Province,2020-06-11,transit_stations,-60
PE,Peru,Lima Province,2020-06-12,transit_stations,-59
PE,Peru,Lima Province,2020-06-13,transit_stations,-50
PE,Peru,Lima Province,2020-06-14,transit_stations,-92
PE,Peru,Lima Province,2020-06-15,transit_stations,-53
PE,Peru,Lima Province,2020-06-16,transit_stations,-56
PE,Peru,Lima Province,2020-06-17,transit_stations,-56
PE,Peru,Lima Province,2020-06-18,transit_stations,-56
PE,Peru,Lima Province,2020-06-19,transit_stations,-54
PE,Peru,Lima Province,2020-06-20,transit_stations,-43
PE,Peru,Lima Province,2020-06-21,transit_stations,-92
PE,Peru,Lima Province,2020-06-22,transit_stations,-53
PE,Peru,Lima Province,2020-06-23,transit_stations,-54
PE,Peru,Lima Province,2020-06-24,transit_stations,-55
PE,Peru,Lima Province,2020-06-25,transit_stations,-55
PE,Peru,Lima Province,2020-06-26,transit_stations,-54
PE,Peru,Lima Province,2020-06-27,transit_stations,-43
PE,Peru,Lima Province,2020-06-28,transit_stations,-92
PE,Peru,Lima Province,2020-06-29,transit_stations,-61
PE,Peru,Lima Province,2020-06-30,transit_stations,-51
PE,Peru,Lima Province,2020-07-01,transit_stations,-52
